pulseheight,counts_ch_A,counts_ch_B
129.7165200391007,0,0
129.91202346041055,0,0
130.10752688172042,0,0
130.3030303030303,0,0
130.49853372434018,0,0
130.69403714565004,0,0
130.8895405669599,0,0
131.08504398826977,0,0
131.28054740957967,0,0
131.47605083088953,0,0
131.6715542521994,0,0
131.8670576735093,0,0
132.06256109481916,0,0
132.25806451612902,0,0
132.4535679374389,0,0
132.64907135874876,0,0
132.84457478005865,0,0
133.04007820136852,0,0
133.23558162267838,0,0
133.43108504398828,0,0
133.62658846529814,0,0
133.822091886608,0,0
134.01759530791787,0,0
134.21309872922777,0,0
134.40860215053763,0,0
134.6041055718475,0,0
134.7996089931574,0,0
134.99511241446726,0,0
135.19061583577712,0,0
135.386119257087,0,0
135.58162267839685,0,0
135.77712609970675,0,0
135.97262952101661,0,0
136.16813294232648,0,0
136.36363636363637,0,0
136.55913978494624,0,0
136.7546432062561,0,0
136.95014662756597,0,0
137.14565004887584,0,0
137.34115347018573,0,0
137.5366568914956,0,0
137.73216031280546,0,0
137.92766373411536,0,0
138.12316715542522,0,0
138.3186705767351,0,0
138.51417399804495,0,0
138.70967741935482,0,0
138.9051808406647,0,0
139.10068426197458,0,0
139.29618768328444,0,0
139.49169110459434,0,0
139.6871945259042,0,0
139.88269794721407,0,0
140.07820136852393,0,0
140.2737047898338,0,0
140.4692082111437,0,0
140.66471163245356,0,0
140.86021505376343,0,0
141.05571847507332,0,0
141.25122189638319,0,0
141.44672531769305,0,0
141.64222873900292,0,0
141.83773216031278,0,0
142.03323558162268,0,0
142.22873900293254,0,0
142.42424242424244,0,0
142.6197458455523,0,0
142.81524926686217,1,0
143.01075268817203,0,0
143.2062561094819,0,0
143.4017595307918,0,0
143.59726295210166,0,0
143.79276637341152,0,0
143.98826979472142,0,0
144.18377321603128,0,0
144.37927663734115,1,0
144.57478005865102,0,0
144.77028347996088,0,0
144.96578690127077,0,0
145.16129032258064,0,0
145.3567937438905,0,0
145.5522971652004,0,0
145.74780058651027,0,0
145.94330400782013,0,0
146.13880742913,0,0
146.33431085043986,0,0
146.52981427174976,0,0
146.72531769305962,0,0
146.9208211143695,0,0
147.11632453567938,0,0
147.31182795698925,0,0
147.5073313782991,0,0
147.70283479960898,0,0
147.89833822091884,0,0
148.09384164222874,0,0
148.2893450635386,0,0
148.48484848484847,0,0
148.68035190615836,0,0
148.87585532746823,0,0
149.0713587487781,0,0
149.26686217008796,0,0
149.46236559139783,0,0
149.65786901270772,0,0
149.8533724340176,0,0
150.04887585532745,0,0
150.24437927663735,0,0
150.4398826979472,0,0
150.63538611925708,0,0
150.83088954056694,0,0
151.02639296187684,0,0
151.2218963831867,0,0
151.41739980449657,0,0
151.61290322580646,0,0
151.80840664711633,0,0
152.0039100684262,0,0
152.19941348973606,0,0
152.39491691104593,0,0
152.59042033235582,0,0
152.78592375366568,0,0
152.98142717497555,0,0
153.17693059628544,0,0
